-13320.00000000 -36.41800000
-13300.00000000 -37.80000000
-13280.00000000 -37.81666700
-13260.00000000 -37.49000000
-13240.00000000 -36.68000000
-13220.00000000 -38.01909100
-13200.00000000 -37.76400000
-13180.00000000 -38.26916700
-13160.00000000 -37.35900000
-13140.00000000 -38.20500000
-13120.00000000 -39.54000000
-13100.00000000 -38.48272700
-13080.00000000 -39.16076900
-13060.00000000 -39.44538500
-13040.00000000 -39.13153800
-13020.00000000 -39.72000000
-13000.00000000 -39.91285700
-12980.00000000 -40.75444400
-12960.00000000 -39.22571400
-12940.00000000 -40.48823500
-12920.00000000 -40.06000000
-12900.00000000 -39.36923100
-12880.00000000 -39.68571400
-12860.00000000 -39.00285700
-12840.00000000 -38.07200000
-12820.00000000 -39.47714300
-12800.00000000 -38.84500000
-12780.00000000 -37.85600000
-12760.00000000 -37.85333300
-12740.00000000 -39.01000000
-12720.00000000 -38.29833300
-12700.00000000 -38.48923100
-12680.00000000 -39.15727300
-12660.00000000 -39.53285700
-12640.00000000 -39.35615400
-12620.00000000 -40.67421100
-12600.00000000 -40.13466700
-12580.00000000 -41.31000000
-12560.00000000 -42.11000000
-12540.00000000 -42.27434800
-12520.00000000 -42.06090900
-12500.00000000 -41.67105300
-12480.00000000 -40.95411800
-12460.00000000 -41.50000000
-12440.00000000 -41.80952400
-12420.00000000 -40.01095200
-12400.00000000 -41.83000000
-12380.00000000 -41.30300000
-12360.00000000 -41.51700000
-12340.00000000 -41.46375000
-12320.00000000 -40.57800000
-12300.00000000 -40.61235300
-12280.00000000 -39.49294100
-12260.00000000 -41.01111100
-12240.00000000 -40.77600000
-12220.00000000 -39.06833300
-12200.00000000 -41.12555600
-12180.00000000 -41.12400000
-12160.00000000 -40.74000000
-12140.00000000 -40.33230800
-12120.00000000 -40.64882400
-12100.00000000 -41.14894700
-12080.00000000 -40.69800000
-12060.00000000 -40.19400000
-12040.00000000 -40.94250000
-12020.00000000 -40.01352900
-12000.00000000 -40.66142900
-11980.00000000 -40.69666700
-11960.00000000 -40.68187500
-11940.00000000 -40.01642900
-11920.00000000 -39.92285700
-11900.00000000 -40.15200000
-11880.00000000 -40.22400000
-11860.00000000 -40.72705900
-11840.00000000 -39.44461500
-11820.00000000 -40.05500000
-11800.00000000 -39.92692300
-11780.00000000 -40.90800000
-11760.00000000 -41.55588200
-11740.00000000 -40.00000000
-11720.00000000 -41.00900000
-11700.00000000 -40.38400000
-11680.00000000 -40.12000000
-11660.00000000 -41.60125000
-11640.00000000 -40.09857100
-11620.00000000 -39.22000000
-11600.00000000 -40.45750000
-11580.00000000 -40.82764700
-11560.00000000 -38.74272700
-11540.00000000 -37.76600000
-11520.00000000 -36.02909100
-11500.00000000 -36.15777800
-11480.00000000 -36.92000000
-11460.00000000 -36.97777800
-11440.00000000 -37.35000000
-11420.00000000 -36.09125000
-11400.00000000 -37.17000000
-11380.00000000 -37.57750000
-11360.00000000 -36.91500000
-11340.00000000 -37.55800000
-11320.00000000 -37.23666700
-11300.00000000 -38.37454500
-11280.00000000 -38.04000000
-11260.00000000 -38.43181800
-11240.00000000 -37.35900000
-11220.00000000 -36.65000000
-11200.00000000 -36.94250000
-11180.00000000 -36.51000000
-11160.00000000 -36.02571400
-11140.00000000 -36.11750000
-11120.00000000 -36.20750000
-11100.00000000 -36.33750000
-11080.00000000 -37.67750000
-11060.00000000 -36.50875000
-11040.00000000 -36.77500000
-11020.00000000 -36.81285700
-11000.00000000 -37.47888900
-10980.00000000 -35.98000000
-10960.00000000 -36.66444400
-10940.00000000 -36.86125000
-10920.00000000 -36.34571400
-10900.00000000 -36.62000000
-10880.00000000 -36.47428600
-10860.00000000 -36.67375000
-10840.00000000 -35.59285700
-10820.00000000 -36.53000000
-10800.00000000 -36.66500000
-10780.00000000 -36.56000000
-10760.00000000 -36.79500000
-10740.00000000 -35.99625000
-10720.00000000 -36.64750000
-10700.00000000 -36.57875000
-10680.00000000 -37.26000000
-10660.00000000 -35.41875000
-10640.00000000 -35.93250000
-10620.00000000 -35.88428600
-10600.00000000 -35.79500000
-10580.00000000 -36.50125000
-10560.00000000 -36.12500000
-10540.00000000 -34.71571400
-10520.00000000 -36.51750000
-10500.00000000 -35.62857100
-10480.00000000 -36.04714300
-10460.00000000 -35.63428600
-10440.00000000 -35.69571400
-10420.00000000 -35.99000000
-10400.00000000 -36.24000000
-10380.00000000 -35.65285700
-10360.00000000 -36.38285700
-10340.00000000 -36.51000000
-10320.00000000 -35.09000000
-10300.00000000 -34.99000000
-10280.00000000 -34.96000000
-10260.00000000 -35.73285700
-10240.00000000 -36.15714300
-10220.00000000 -36.18714300
-10200.00000000 -34.58571400
-10180.00000000 -35.79571400
-10160.00000000 -35.47714300
-10140.00000000 -35.99000000
-10120.00000000 -36.02000000
-10100.00000000 -35.30571400
-10080.00000000 -35.66833300
-10060.00000000 -35.24500000
-10040.00000000 -34.62833300
-10020.00000000 -35.07000000
-10000.00000000 -36.02000000
-9980.00000000 -35.16000000
-9960.00000000 -35.18945900
-9940.00000000 -35.74800000
-9920.00000000 -35.76303000
-9900.00000000 -36.06545500
-9880.00000000 -34.86317500
-9860.00000000 -34.31932200
-9840.00000000 -35.16484400
-9820.00000000 -34.15196700
-9800.00000000 -35.80405800
-9780.00000000 -34.47766700
-9760.00000000 -34.35200000
-9740.00000000 -34.71103400
-9720.00000000 -35.07095200
-9700.00000000 -34.61557400
-9680.00000000 -35.23250000
-9660.00000000 -35.01378800
-9640.00000000 -34.98262300
-9620.00000000 -34.80311500
-9600.00000000 -34.49583300
-9580.00000000 -35.03583300
-9560.00000000 -33.59000000
-9540.00000000 -35.51984400
-9520.00000000 -34.74200000
-9500.00000000 -34.73245900
-9480.00000000 -34.49135600
-9460.00000000 -34.33333300
-9440.00000000 -35.85029900
-9420.00000000 -34.15771900
-9400.00000000 -34.77949200
-9380.00000000 -34.07862100
-9360.00000000 -34.35086200
-9340.00000000 -34.13375000
-9320.00000000 -34.34623000
-9300.00000000 -34.65474600
-9280.00000000 -34.58448300
-9260.00000000 -34.71016400
-9240.00000000 -34.35000000
-9220.00000000 -34.10277800
-9200.00000000 -34.95379300
-9180.00000000 -34.69474600
-9160.00000000 -35.94409100
-9140.00000000 -34.44535700
-9120.00000000 -34.95779700
-9100.00000000 -34.63052600
-9080.00000000 -34.86793100
-9060.00000000 -34.22454500
-9040.00000000 -34.72142900
-9020.00000000 -33.59000000
-9000.00000000 -35.47892900
-8980.00000000 -35.30500000
-8960.00000000 -34.83111100
-8940.00000000 -35.18983100
-8920.00000000 -35.37000000
-8900.00000000 -34.47125000
-8880.00000000 -34.83200000
-8860.00000000 -34.72125000
-8840.00000000 -34.34888900
-8820.00000000 -34.70109100
-8800.00000000 -34.05285700
-8780.00000000 -35.21566700
-8760.00000000 -34.70555600
-8740.00000000 -35.72650000
-8720.00000000 -34.48963600
-8700.00000000 -35.27229500
-8680.00000000 -34.79000000
-8660.00000000 -35.01535700
-8640.00000000 -34.68272700
-8620.00000000 -35.54241400
-8600.00000000 -34.39924500
-8580.00000000 -35.36569000
-8560.00000000 -36.01842100
-8540.00000000 -35.07145500
-8520.00000000 -35.09491500
-8500.00000000 -33.79296300
-8480.00000000 -34.90127300
-8460.00000000 -35.19228100
-8440.00000000 -34.80363600
-8420.00000000 -34.06000000
-8400.00000000 -34.95629600
-8380.00000000 -34.06111100
-8360.00000000 -35.86793100
-8340.00000000 -34.17705900
-8320.00000000 -35.17793100
-8300.00000000 -35.11500000
-8280.00000000 -34.04120000
-8260.00000000 -34.71769200
-8240.00000000 -34.53264200
-8220.00000000 -34.37176500
-8200.00000000 -34.61019200
-8180.00000000 -34.66384600
-8160.00000000 -34.70941200
-8140.00000000 -36.26593200
-8120.00000000 -36.51272700
-8100.00000000 -35.60290900
-8080.00000000 -36.32816300
-8060.00000000 -35.82105300
-8040.00000000 -35.52629600
-8020.00000000 -34.34185200
-8000.00000000 -34.53529400
-7980.00000000 -35.15823500
-7960.00000000 -35.06923100
-7940.00000000 -35.49314800
-7920.00000000 -34.81461500
-7900.00000000 -34.30938800
-7880.00000000 -34.83000000
-7860.00000000 -34.11959200
-7840.00000000 -34.20958300
-7820.00000000 -35.43036400
-7800.00000000 -35.24566000
-7780.00000000 -35.07720000
-7760.00000000 -34.26918400
-7740.00000000 -33.81937500
-7720.00000000 -34.67000000
-7700.00000000 -35.31722200
-7680.00000000 -34.43750000
-7660.00000000 -34.52449000
-7640.00000000 -34.31354200
-7620.00000000 -34.14276600
-7600.00000000 -35.08800000
-7580.00000000 -34.53803900
-7560.00000000 -35.32777800
-7540.00000000 -34.98000000
-7520.00000000 -35.32784300
-7500.00000000 -34.54020000
-7480.00000000 -34.82580000
-7460.00000000 -34.75081600
-7440.00000000 -34.78200000
-7420.00000000 -34.15804300
-7400.00000000 -34.94000000
-7380.00000000 -34.41380000
-7360.00000000 -34.88755100
-7340.00000000 -34.46653100
-7320.00000000 -34.75437500
-7300.00000000 -34.30695700
-7280.00000000 -33.45021700
-7260.00000000 -34.32250000
-7240.00000000 -35.13200000
-7220.00000000 -33.96955600
-7200.00000000 -34.56217400
-7180.00000000 -34.44125000
-7160.00000000 -34.33787200
-7140.00000000 -33.56136400
-7120.00000000 -35.08843100
-7100.00000000 -34.53565200
-7080.00000000 -34.74000000
-7060.00000000 -35.70568600
-7040.00000000 -34.75489400
-7020.00000000 -34.04125000
-7000.00000000 -34.38173900
-6980.00000000 -34.73333300
-6960.00000000 -35.08750000
-6940.00000000 -34.22565200
-6920.00000000 -35.04869600
-6900.00000000 -35.04829800
-6880.00000000 -34.50304300
-6860.00000000 -34.19790700
-6840.00000000 -33.74162800
-6820.00000000 -34.44363600
-6800.00000000 -35.13478300
-6780.00000000 -35.36000000
-6760.00000000 -35.02176500
-6740.00000000 -34.67068200
-6720.00000000 -34.17434800
-6700.00000000 -34.88545500
-6680.00000000 -34.02302300
-6660.00000000 -34.76200000
-6640.00000000 -35.40591800
-6620.00000000 -34.29333300
-6600.00000000 -34.65744200
-6580.00000000 -35.20108700
-6560.00000000 -35.06727300
-6540.00000000 -34.68295500
-6520.00000000 -34.64108700
-6500.00000000 -34.84533300
-6480.00000000 -34.81500000
-6460.00000000 -35.01886400
-6440.00000000 -35.18659100
-6420.00000000 -34.69186000
-6400.00000000 -34.60666700
-6380.00000000 -34.90909100
-6360.00000000 -34.47976700
-6340.00000000 -35.24400000
-6320.00000000 -34.41181800
-6300.00000000 -34.77666700
-6280.00000000 -34.56571400
-6260.00000000 -34.36642900
-6240.00000000 -34.84454500
-6220.00000000 -35.12909100
-6200.00000000 -33.90714300
-6180.00000000 -35.37790700
-6160.00000000 -34.57023300
-6140.00000000 -35.00090900
-6120.00000000 -34.21487800
-6100.00000000 -35.40574500
-6080.00000000 -35.53209300
-6060.00000000 -34.54714300
-6040.00000000 -34.90878000
-6020.00000000 -35.13695700
-6000.00000000 -33.81550000
-5980.00000000 -35.02133300
-5960.00000000 -35.30636400
-5940.00000000 -34.89857100
-5920.00000000 -34.34023300
-5900.00000000 -35.49866700
-5880.00000000 -35.48177800
-5860.00000000 -35.30604700
-5840.00000000 -34.86465100
-5820.00000000 -34.05500000
-5800.00000000 -35.11200000
-5780.00000000 -34.95000000
-5760.00000000 -34.14552600
-5740.00000000 -34.43951200
-5720.00000000 -34.77902400
-5700.00000000 -35.75000000
-5680.00000000 -35.51051300
-5660.00000000 -35.09926800
-5640.00000000 -34.20589700
-5620.00000000 -34.41684200
-5600.00000000 -34.42666700
-5580.00000000 -34.19947400
-5560.00000000 -35.56500000
-5540.00000000 -33.70179500
-5520.00000000 -34.80425000
-5500.00000000 -35.35214300
-5480.00000000 -34.46125000
-5460.00000000 -35.61375000
-5440.00000000 -34.37974400
-5420.00000000 -34.46564100
-5400.00000000 -34.93292700
-5380.00000000 -34.83300000
-5360.00000000 -35.03950000
-5340.00000000 -34.87146300
-5320.00000000 -34.38631600
-5300.00000000 -35.43512200
-5280.00000000 -34.85000000
-5260.00000000 -33.88567600
-5240.00000000 -35.07205100
-5220.00000000 -34.57210500
-5200.00000000 -33.92702700
-5180.00000000 -34.99410300
-5160.00000000 -34.06405400
-5140.00000000 -35.29333300
-5120.00000000 -34.14000000
-5100.00000000 -35.63200000
-5080.00000000 -34.23648600
-5060.00000000 -34.89000000
-5040.00000000 -34.97717900
-5020.00000000 -34.50648600
-5000.00000000 -34.51473700
-4980.00000000 -34.55461500
-4960.00000000 -35.17461500
-4940.00000000 -33.40540500
-4920.00000000 -35.14513500
-4900.00000000 -34.66512800
-4880.00000000 -35.25000000
-4860.00000000 -35.01947400
-4840.00000000 -34.50894700
-4820.00000000 -34.54888900
-4800.00000000 -34.76090900
-4780.00000000 -34.83952400
-4760.00000000 -35.16729700
-4740.00000000 -35.74463400
-4720.00000000 -35.51076900
-4700.00000000 -36.53818200
-4680.00000000 -35.08302300
-4660.00000000 -34.63567600
-4640.00000000 -34.37378400
-4620.00000000 -35.81815800
-4600.00000000 -34.63162200
-4580.00000000 -35.30789500
-4560.00000000 -33.93702700
-4540.00000000 -34.38529400
-4520.00000000 -34.49400000
-4500.00000000 -35.03513500
-4480.00000000 -34.75710500
-4460.00000000 -34.18583300
-4440.00000000 -35.90073200
-4420.00000000 -34.57666700
-4400.00000000 -34.73833300
-4380.00000000 -34.00885700
-4360.00000000 -35.92179500
-4340.00000000 -34.89157900
-4320.00000000 -35.36000000
-4300.00000000 -34.61314300
-4280.00000000 -35.78942900
-4260.00000000 -34.61285700
-4240.00000000 -35.16222200
-4220.00000000 -35.65564100
-4200.00000000 -35.05864900
-4180.00000000 -35.11735300
-4160.00000000 -35.00000000
-4140.00000000 -35.29026300
-4120.00000000 -33.97941200
-4100.00000000 -34.59818200
-4080.00000000 -34.37823500
-4060.00000000 -34.22823500
-4040.00000000 -33.94090900
-4020.00000000 -35.21750000
-4000.00000000 -34.94432400
-3980.00000000 -35.53941200
-3960.00000000 -35.09205100
-3940.00000000 -34.95371400
-3920.00000000 -35.48974400
-3900.00000000 -34.35470600
-3880.00000000 -35.05942900
-3860.00000000 -35.90567600
-3840.00000000 -34.35441200
-3820.00000000 -33.87871000
-3800.00000000 -35.04727300
-3780.00000000 -34.19750000
-3760.00000000 -34.58147100
-3740.00000000 -34.35697000
-3720.00000000 -34.54212100
-3700.00000000 -34.10625000
-3680.00000000 -34.37000000
-3660.00000000 -34.57250000
-3640.00000000 -34.69823500
-3620.00000000 -35.15914300
-3600.00000000 -35.98368400
-3580.00000000 -33.81451600
-3560.00000000 -34.23064500
-3540.00000000 -34.42250000
-3520.00000000 -34.12375000
-3500.00000000 -36.09702700
-3480.00000000 -34.55000000
-3460.00000000 -35.01777800
-3440.00000000 -34.50944400
-3420.00000000 -34.20548400
-3400.00000000 -34.51967700
-3380.00000000 -35.28588200
-3360.00000000 -33.37225800
-3340.00000000 -34.99151500
-3320.00000000 -34.23666700
-3300.00000000 -33.96600000
-3280.00000000 -33.61063300
-3260.00000000 -34.77516100
-3240.00000000 -34.92871000
-3220.00000000 -34.19166700
-3200.00000000 -35.16030300
-3180.00000000 -35.58088200
-3160.00000000 -33.71800000
-3140.00000000 -35.34666700
-3120.00000000 -35.49181800
-3100.00000000 -34.41354800
-3080.00000000 -35.22387100
-3060.00000000 -33.97531300
-3040.00000000 -34.15774200
-3020.00000000 -35.86294100
-3000.00000000 -34.93636400
-2980.00000000 -34.32000000
-2960.00000000 -34.41258100
-2940.00000000 -33.88166700
-2920.00000000 -34.06827600
-2900.00000000 -34.91741900
-2880.00000000 -34.75666700
-2860.00000000 -36.12281300
-2840.00000000 -34.71000000
-2820.00000000 -34.76419400
-2800.00000000 -35.69357100
-2780.00000000 -34.71266700
-2760.00000000 -34.11900000
-2740.00000000 -35.58806500
-2720.00000000 -34.41800000
-2700.00000000 -34.56620700
-2680.00000000 -34.46965500
-2660.00000000 -34.08069000
-2640.00000000 -35.41806500
-2620.00000000 -36.18000000
-2600.00000000 -34.65758600
-2580.00000000 -34.59259300
-2560.00000000 -34.12206900
-2540.00000000 -36.38058800
-2520.00000000 -34.04586200
-2500.00000000 -33.78620700
-2480.00000000 -34.03709700
-2460.00000000 -35.22750000
-2440.00000000 -34.97774200
-2420.00000000 -34.91655200
-2400.00000000 -34.82866700
-2380.00000000 -34.23000000
-2360.00000000 -34.98069000
-2340.00000000 -35.22612900
-2320.00000000 -33.61000000
-2300.00000000 -35.76625000
-2280.00000000 -35.03411800
-2260.00000000 -34.73344800
-2240.00000000 -35.04448300
-2220.00000000 -33.89518500
-2200.00000000 -34.08142900
-2180.00000000 -35.73548400
-2160.00000000 -35.75000000
-2140.00000000 -34.70000000
-2120.00000000 -34.69034500
-2100.00000000 -34.76928600
-2080.00000000 -33.94444400
-2060.00000000 -35.09600000
-2040.00000000 -36.26741900
-2020.00000000 -37.16083300
-2000.00000000 -34.25074100
-1980.00000000 -33.77037000
-1960.00000000 -35.14400000
-1940.00000000 -35.73000000
-1920.00000000 -35.19566700
-1900.00000000 -34.15777800
-1880.00000000 -34.46428600
-1860.00000000 -34.36555600
-1840.00000000 -35.78000000
-1820.00000000 -35.36241400
-1800.00000000 -35.32250000
-1780.00000000 -35.12285700
-1760.00000000 -34.59111100
-1740.00000000 -35.01111100
-1720.00000000 -35.78741900
-1700.00000000 -34.67777800
-1680.00000000 -34.48285700
-1660.00000000 -33.69103400
-1640.00000000 -36.06076900
-1620.00000000 -34.64000000
-1600.00000000 -35.14000000
-1580.00000000 -33.89400000
-1560.00000000 -34.39730800
-1540.00000000 -33.86880000
-1520.00000000 -35.10142900
-1500.00000000 -34.95000000
-1480.00000000 -36.73000000
-1460.00000000 -34.90069000
-1440.00000000 -35.11571400
-1420.00000000 -34.57000000
-1400.00000000 -33.82120000
-1380.00000000 -36.42419400
-1360.00000000 -35.27500000
-1340.00000000 -35.27461500
-1320.00000000 -34.03320000
-1300.00000000 -34.90555600
-1280.00000000 -34.70333300
-1260.00000000 -35.18928600
-1240.00000000 -33.86500000
-1220.00000000 -34.76133300
-1200.00000000 -34.96222200
-1180.00000000 -33.88000000
-1160.00000000 -36.00480000
-1140.00000000 -34.65625000
-1120.00000000 -35.56857100
-1100.00000000 -35.46678600
-1080.00000000 -35.58777800
-1060.00000000 -35.65000000
-1040.00000000 -35.64000000
-1020.00000000 -35.65142900
-1000.00000000 -35.06240000
-980.00000000 -35.17230800
-960.00000000 -34.55000000
-940.00000000 -35.83022500
-920.00000000 -35.79446900
-900.00000000 -35.01310100
-880.00000000 -35.66453200
-860.00000000 -34.96945100
-840.00000000 -35.96040500
-820.00000000 -35.51344600
-800.00000000 -36.27055600
-780.00000000 -35.54150500
-760.00000000 -35.90685000
-740.00000000 -35.27564100
-720.00000000 -35.41820500
-700.00000000 -35.77856500
-680.00000000 -35.12348800
-660.00000000 -35.06917000
-640.00000000 -35.45523100
-620.00000000 -35.18535000
-600.00000000 -36.37510000
-580.00000000 -34.20403400
-560.00000000 -35.84425200
-540.00000000 -34.01974000
-520.00000000 -35.31369300
-500.00000000 -34.74654300
-480.00000000 -34.71899600
-460.00000000 -35.19730000
-440.00000000 -34.73598300
-420.00000000 -34.96564300
-400.00000000 -35.74336300
-380.00000000 -36.23605000
-360.00000000 -34.68368600
-340.00000000 -35.20502100
-320.00000000 -34.85518500
-300.00000000 -35.03373900
-280.00000000 -35.21065600
-260.00000000 -36.11795300
-240.00000000 -35.23948100
-220.00000000 -34.10045700
-200.00000000 -35.63502100
-180.00000000 -35.23023700
-160.00000000 -34.18385800
-140.00000000 -34.61234700
-120.00000000 -34.83000000
-100.00000000 -34.83000000
-80.00000000 -34.83000000
-60.00000000 -34.83000000
-40.00000000 -34.83000000
-20.00000000 -34.83000000
0.00000000 -34.83000000
